,tenant_level_code,student_num_code,techer_num_code,student_rate_code,techer_rate_code,nofree_course_num_code,free_course_num_code,nofree_course_rate_code,free_course_rate_code,nofreecourseNum_Same2Tenant,teachplan_num_code,teachplan_type_num_code,teachact_num_code,teachact_type_num_code,openingtime_code,region_code,prvn_code,teacher_num_code,teacher_rate_code,teachActSim,virtualLabel,type
3545546770450993920,9075,114,0,0,0,2,5,0,0,2,8,8,76,6,2022,7268,320000,2,0,59,3,other
3559460340019017472,9075,108,0,0,0,5,1,0,0,4,1,1,2,1,2022,7268,330000,2,0,33,3,other
3538943043663682816,6675,130,0,0,0,3,0,0,0,3,5,4,143,6,2022,7268,350000,0,0,42,3,other
3564140374848366336,9090,74,0,0,0,3,2,0,0,3,33,24,296,6,2022,7268,310000,6,0,32,3,other
3554263277593735680,9075,163,0,0,0,4,3,0,0,4,4,1,140,6,2022,7268,370000,1,0,28,3,other
3559698867560145152,6675,59,0,0,0,4,1,0,0,4,1,1,35,6,2022,7278,440000,2,0,28,3,other
3544471795384541184,6675,152,0,-1,0,2,0,0,0,2,13,6,377,6,2022,8878,520000,2,0,42,3,other
3520928791057349888,9075,1072,0,534,0,5,4,3,0,5,25,6,504,6,2021,8866,610000,8,-1,26,3,other
3548741309007728128,9075,87,0,0,0,3,0,0,0,2,1,1,1,1,2022,7268,320000,4,0,35,3,other
3536124915345977856,9075,241,0,0,0,6,1,0,0,5,51,23,717,6,2022,7290,420000,3,0,32,3,other
3536118829377276672,9075,71,0,6,0,4,4,0,0,3,9,8,120,6,2022,7290,420000,2,0,70,3,other
3548372740234113280,9075,39,0,0,0,2,0,0,0,2,2,1,70,6,2022,7268,370000,3,0,18,3,other
3550564234512353792,9090,36,0,0,0,2,0,0,0,2,1,1,36,6,2022,7266,150000,1,0,26,3,other
3544301592272845056,9075,84,0,0,0,2,3,0,0,2,16,5,316,6,2022,7278,440000,1,0,53,3,other
3539088412716152064,6675,427,0,0,0,5,0,0,0,4,12,8,51,5,2022,7266,140000,4,0,26,3,other
3569682779077968896,6675,193,0,0,0,4,0,0,0,4,14,10,281,6,2022,7266,130000,1,0,24,3,other
3569885248131194624,9075,67,0,0,0,4,1,0,0,4,5,5,130,6,2022,7268,370000,1,0,21,3,other
3534509118586139904,6675,37,0,0,0,4,0,0,0,4,0,0,0,0,2022,7266,110000,0,0,12,3,other
3550563697989719552,9075,23,0,0,0,2,0,0,0,2,10,10,220,6,2022,7266,150000,1,0,40,3,other
3550987218273503744,9075,51,0,0,0,2,1,0,0,2,4,2,6,2,2022,7268,370000,1,0,55,3,other
3551671468491991552,9090,133,0,0,0,3,2,0,0,3,9,7,99,6,2022,7278,450000,4,0,22,3,other
3550375505061015552,9075,45,0,0,0,2,0,0,0,2,2,1,105,6,2022,7268,320000,2,0,34,3,other
3545029048650648576,6675,61,0,0,0,1,0,0,0,1,0,0,0,0,2022,6866,210000,1,0,13,3,other
3550408614963222528,9075,101,0,0,0,2,0,0,0,2,58,26,951,6,2022,7278,450000,1,0,44,3,other
3534508936607390208,6675,33,0,0,0,4,0,0,0,4,1,1,30,4,2022,7266,110000,0,0,17,3,other
3551112682509841664,9075,56,0,0,0,2,3,0,0,2,3,3,38,6,2022,7266,150000,2,0,23,3,other
3543887834452500736,9075,73,0,0,0,3,0,0,0,2,6,2,197,6,2022,7290,410000,3,0,32,3,other
3550552711463759104,6675,75,0,0,0,2,0,0,0,2,0,0,0,0,2022,7266,150000,5,0,28,3,other
3551113185022621440,9075,123,0,0,0,4,1,0,0,4,11,10,212,6,2022,7278,450000,3,0,41,3,other
3539053861852749568,9075,79,0,0,0,3,0,0,0,3,3,3,87,6,2022,7290,420000,1,0,31,3,other
3554700124810458112,6675,70,0,0,0,4,0,0,0,4,1,1,35,6,2022,7290,420000,1,0,13,3,other
3567848400501855488,9075,35,0,0,0,2,2,0,0,2,2,2,43,6,2022,8866,650000,1,0,38,3,other
3502396893817477376,9075,410,0,2,0,7,7,1,0,6,59,20,806,7,2021,7290,420000,4,2,31,3,other
3543014634004473856,9075,306,0,0,0,2,1,0,0,2,5,2,70,6,2022,6866,210000,3,0,23,3,other
3567636510343797248,6675,30,0,0,0,3,1,0,0,3,1,1,35,6,2022,8866,650000,1,0,30,3,other
3543942312404539392,9075,60,0,0,0,2,0,0,0,2,4,3,97,6,2022,7268,330000,1,0,48,3,other
3569340575413394688,6675,384,0,0,0,4,6,0,0,4,32,14,809,6,2022,7290,420000,2,0,33,3,other
3538859888244363776,6675,184,0,0,0,4,3,0,0,4,8,6,149,6,2022,7268,350000,1,0,42,3,other
3567850378244073216,6675,39,0,0,0,3,0,0,0,2,8,8,169,6,2022,7268,310000,2,0,33,3,other
3576194282415537152,6675,127,0,0,0,2,1,0,0,2,16,16,98,6,2022,7268,330000,1,0,40,3,other
3542626527318462720,9075,340,0,111,0,2,5,0,0,2,25,10,227,6,2022,6866,230000,4,0,32,3,other
3544504647592350208,9075,196,0,0,0,2,2,0,0,2,14,14,252,6,2022,7278,440000,1,0,47,3,other
3537774869984295168,6675,302,0,0,0,5,1,0,0,5,8,4,198,6,2022,7266,120000,3,0,56,3,other
3544619314627406336,9075,21,0,0,0,4,2,0,0,2,8,6,117,6,2022,7266,110000,1,0,49,3,other
3568188465466267392,9075,48,0,0,0,4,2,0,0,4,5,3,113,6,2022,6866,210000,3,0,64,3,other
3551667534300204544,6675,126,0,0,0,2,1,0,0,2,4,2,35,6,2022,6866,220000,4,0,18,3,other
3511599921752978688,9075,183,0,-1,0,5,1,3,0,4,4,4,9,2,2021,8878,530000,1,0,43,3,other
3547036399815717376,9075,36,0,0,0,2,0,0,0,2,5,4,161,6,2022,8878,510000,1,0,52,3,other
3560993656227545344,9075,159,0,0,0,4,3,0,0,4,5,3,109,6,2022,7290,430000,12,0,23,3,other
3568566279362822912,9075,84,0,0,0,2,0,0,0,2,1,1,0,0,2022,6866,210000,1,0,20,3,other
3560776577935586304,6675,247,0,0,0,2,2,0,0,2,2,2,105,6,2022,7266,130000,1,0,21,3,other
3566190779256365312,6675,112,0,0,0,4,2,0,0,4,10,7,162,6,2022,8866,610000,3,0,53,3,other
3550552917273271040,9075,192,0,0,0,2,0,0,0,2,3,2,37,6,2022,7266,150000,2,0,22,3,other
3561509509810435840,6675,47,0,0,0,4,0,0,0,4,2,2,43,6,2022,7290,420000,1,0,23,3,other
3542821512390545664,6675,14,0,0,0,2,1,0,0,2,2,2,37,6,2022,6866,220000,5,0,25,3,other
3562847052726681856,9075,43,0,0,0,4,0,0,0,4,10,6,131,3,2022,6866,220000,0,0,24,3,other
3501565942200437504,9075,147,0,-1,0,5,0,0,0,5,33,14,562,6,2021,7266,130000,5,0,55,3,other
3576192803011958784,9075,165,0,0,0,4,0,0,0,4,3,2,12,2,2022,7290,420000,4,0,20,3,other
3544096954262617344,9075,150,0,0,0,2,2,0,0,2,1,1,35,6,2022,6866,210000,4,0,41,3,other
3571514649857452032,9075,273,0,0,0,2,0,0,0,2,5,1,178,6,2022,7290,420000,4,0,26,3,other
3544069668921842944,6675,853,0,44,0,6,17,0,0,4,66,27,1151,6,2022,7268,370000,23,0,38,3,other
3553339462340551168,9075,36,0,0,0,2,0,0,0,2,0,0,0,0,2022,7268,340000,2,0,17,3,other
3515918385353571584,9075,79,0,0,0,4,0,2,0,4,6,4,128,6,2021,8866,610000,9,-1,60,3,other
3572681718521008384,6675,93,0,0,0,4,2,0,0,4,3,2,32,2,2022,8878,500000,1,0,54,3,other
3545729570114173696,9075,120,0,0,0,2,0,0,0,2,3,2,312,6,2022,7290,410000,1,0,56,3,other
3534690608871173632,9075,127,0,0,0,5,0,0,0,5,37,15,487,6,2022,7266,130000,0,0,45,3,other
3565848474657945088,6675,996,0,0,0,6,9,0,0,4,42,10,1168,6,2022,7266,130000,16,0,26,3,other
3535224452386430720,6675,386,0,0,0,5,0,0,0,5,36,14,763,6,2022,7266,130000,3,0,31,3,other
3567494316862069504,9075,104,0,0,0,2,1,0,0,2,4,2,127,6,2022,6866,210000,2,0,30,3,other
3538125904100764416,9075,38,0,0,0,5,0,0,0,5,3,2,69,6,2022,8878,500000,7,0,33,3,other
3550409998291702528,9075,101,0,0,0,2,0,0,0,2,2,1,36,6,2022,7268,340000,1,0,51,3,other
3535144694846597376,9075,76,0,0,0,5,0,0,0,5,0,0,0,0,2022,8878,500000,1,0,12,3,other
3506631884428817664,9075,189,0,0,0,4,0,2,0,4,52,13,744,6,2021,7266,120000,0,0,40,3,other
3547031104708115200,9075,69,0,0,0,6,0,0,0,2,4,2,135,6,2022,7290,410000,3,0,42,3,other
3568562465431550720,9075,175,0,0,0,2,7,0,0,2,14,5,175,6,2022,7278,450000,4,0,26,3,other
3550375054437873152,9075,68,0,0,0,3,10,0,0,3,21,18,358,6,2022,7290,420000,2,0,52,3,other
3569684256548959232,6675,212,0,0,0,4,3,0,0,4,10,5,140,6,2022,7278,460000,5,0,22,3,other
3536514424340233216,6675,36,0,0,0,6,0,0,0,5,2,2,40,6,2022,6866,210000,2,0,22,3,other
3543132504529628416,6675,275,0,135,0,2,0,0,0,2,28,13,619,6,2022,7290,410000,1,0,28,3,other
3545422450478927104,9075,39,0,0,0,4,0,0,0,4,12,11,257,6,2022,7268,320000,5,0,56,3,other
3545728163514913792,6675,41,0,0,0,2,1,0,0,2,3,3,8,2,2022,8878,500000,2,0,22,3,other
3567846849925115648,9075,164,0,0,0,2,1,0,0,2,4,3,109,6,2022,7278,450000,5,0,25,3,other
3551165540670427648,6675,74,0,0,0,1,2,0,0,1,3,1,105,6,2022,6866,230000,1,0,18,3,other
3517194733606395904,9075,76,0,74,0,5,1,3,0,5,11,7,220,6,2021,6866,220000,2,0,96,3,other
3545027392354001152,9090,104,0,0,0,2,0,0,0,2,4,2,137,6,2022,7268,370000,1,0,70,3,other
3538859070610843648,6675,158,0,0,0,3,0,0,0,3,1,1,35,6,2022,7268,350000,1,0,22,3,other
3548010219812481280,9075,83,0,0,0,1,0,0,0,1,4,3,35,2,2022,7268,320000,1,0,36,3,other
3573994168181658880,6675,33,0,0,0,4,3,0,0,4,2,2,0,0,2022,7266,120000,1,0,11,3,other
3550410715548660992,9075,319,0,0,0,3,1,0,0,3,10,4,367,6,2022,6866,210000,5,0,28,3,other
3550004707996445952,9075,99,0,31,0,2,2,0,0,2,15,9,246,6,2022,7268,340000,2,0,50,3,other
3565462728704444160,6675,289,0,0,0,3,3,0,0,2,2,2,70,6,2022,7268,340000,3,0,25,3,other
3553383977180114688,6675,24,0,0,0,2,1,0,0,2,1,1,36,6,2022,7266,150000,1,0,47,3,other
3544070076357282816,6675,78,0,0,0,2,3,0,0,2,3,3,0,0,2022,7268,370000,1,0,18,3,other
3539454176425430016,9075,130,0,63,0,6,1,0,0,4,11,6,257,6,2022,8866,610000,6,0,46,3,other
3570417497660137984,9090,72,0,0,0,4,0,0,0,4,2,1,71,6,2022,7266,120000,1,0,66,3,other
3539083868638405376,6675,74,0,0,0,3,0,0,0,3,1,1,35,6,2022,6866,210000,3,0,17,3,other
3575966234684452096,9075,144,0,0,0,3,4,0,0,3,16,16,86,5,2022,7266,140000,2,0,51,3,other
3545035507697216768,9075,90,0,0,0,2,0,0,0,2,6,6,25,2,2022,7268,330000,6,0,26,3,other
3547089265009384448,6675,62,0,0,0,2,0,0,0,2,1,1,35,6,2022,6866,220000,2,0,25,3,other
3501827660327595008,9075,273,0,-1,0,6,0,1,0,6,18,10,305,6,2021,7266,130000,10,-1,24,3,other
3564140568122159104,6675,112,0,0,0,3,6,0,0,3,8,4,88,6,2022,8866,620000,4,0,31,3,other
3568561260693039360,6675,60,0,0,0,4,4,0,0,4,8,3,93,6,2022,6866,210000,3,0,21,3,other
3576338580644863744,9075,73,0,0,0,1,1,0,0,0,0,0,0,0,2022,6866,220000,1,0,11,3,other
3536921385378769664,6675,41,0,0,0,4,0,0,0,4,8,6,125,6,2022,8878,530000,1,0,41,3,other
3545185080520198656,9075,78,0,0,0,4,5,0,0,4,3,2,92,6,2022,7268,320000,7,0,20,3,other
3535144825843517696,9075,121,0,0,0,5,0,0,0,5,4,2,197,6,2022,8878,500000,3,0,21,3,other
3544148367170613760,9075,61,0,0,0,3,0,0,0,3,14,14,292,6,2022,7268,370000,1,0,49,3,other
3541868070454479872,9075,34,0,0,0,4,0,0,0,4,5,3,190,6,2022,7268,330000,4,0,37,3,other
3543887422135987200,9075,104,0,34,0,3,0,0,0,3,29,13,666,6,2022,7268,370000,5,0,43,3,other
3568768941034597632,9075,61,0,0,0,3,1,0,0,3,0,0,0,0,2022,7278,450000,2,0,21,3,other
3514419525522913280,9075,84,0,0,0,4,0,2,0,3,34,13,491,6,2021,8878,510000,2,0,47,3,other
3550596788219097856,9075,55,0,0,0,2,1,0,0,2,4,2,109,6,2022,7278,450000,16,0,37,3,other
3544256355531222784,6675,120,0,32,0,2,2,0,0,2,46,18,888,6,2022,6866,230000,4,0,61,3,other
3569109747346337024,6675,32,0,0,0,4,0,0,0,3,0,0,0,0,2022,7266,130000,0,0,45,3,other
3541476356550699264,6675,95,0,0,0,4,1,0,0,4,10,6,203,6,2022,7266,140000,5,0,38,3,other
3541696469331051264,6675,288,0,0,0,5,16,0,0,4,19,8,552,6,2022,7266,140000,12,0,36,3,other
3568776347708599040,9075,182,0,0,0,2,0,0,0,2,2,1,70,6,2022,8866,620000,2,0,19,3,other
3537616735728940544,9075,161,0,0,0,4,3,0,0,3,19,5,443,6,2022,8878,530000,8,0,42,3,other
3501281656729016576,9075,165,0,0,0,6,0,1,0,5,28,17,1170,6,2021,7290,420000,4,0,16,3,other
3537625835173417984,6675,140,0,0,0,4,1,0,0,4,3,2,71,5,2022,7266,130000,2,0,13,3,other
3540763973949206016,6675,18,0,0,0,3,0,0,0,3,1,1,59,6,2022,6866,210000,1,0,20,3,other
3550805895144635648,6675,52,0,0,0,2,1,0,0,2,8,5,91,6,2022,7268,350000,1,0,36,3,other
3540383615940339200,6675,588,0,291,0,7,7,0,0,5,85,19,1891,6,2022,7266,140000,9,0,15,3,other
3536457655052853760,9075,795,0,0,0,5,1,0,0,5,11,4,329,6,2022,8878,530000,1,0,30,3,other
3545728593596422656,9075,26,0,6,0,2,0,0,0,2,6,5,167,6,2022,7290,410000,1,0,44,3,other
3550563171511012864,9075,132,0,0,0,4,1,0,0,4,2,1,6,2,2022,8866,620000,4,0,16,3,other
3501384387487445248,9075,119,0,0,0,4,0,2,0,4,52,13,808,6,2021,8878,530000,2,0,23,3,other
3547964205094083328,6675,45,0,0,0,1,1,0,0,1,3,2,70,6,2022,6866,220000,1,0,17,3,other
3538179430689734400,9075,241,0,0,0,5,1,0,0,5,26,22,475,6,2022,8878,500000,4,0,27,3,other
3571927266711308032,6675,41,0,0,0,2,0,0,0,2,0,0,0,0,2022,7290,420000,1,0,22,3,other
3547803837455756288,9075,136,0,0,0,4,5,0,0,3,2,2,8,2,2022,7278,440000,5,0,32,3,other
3542822185109398016,9075,484,0,0,0,3,1,0,0,3,23,6,575,6,2022,6866,230000,6,0,23,3,other
3544620895175405056,9075,146,0,0,0,4,3,0,0,4,11,7,156,6,2022,7290,420000,3,0,22,3,other
3539084910728380416,6675,116,0,0,0,7,0,0,0,5,3,1,105,6,2022,7266,140000,0,0,24,3,other
3537774476991216384,6675,637,0,0,0,5,14,0,0,5,36,20,695,6,2022,8878,510000,4,0,33,3,other
3539087343828138496,6675,167,0,151,0,4,2,0,0,4,13,7,199,6,2022,7268,350000,6,0,44,3,other
3515486234269112576,9075,323,0,0,0,6,3,4,0,5,14,9,35,2,2021,8878,530000,1,0,30,3,other
3550410597089712384,6675,20,0,0,0,1,0,0,0,1,1,1,35,6,2022,6866,210000,1,0,14,3,other
3551675514349442048,6675,116,0,0,0,2,0,0,0,2,0,0,35,6,2022,8878,510000,2,0,13,3,other
3545544381865352704,6675,47,0,0,0,4,0,0,0,2,14,11,317,6,2022,7268,320000,3,0,38,3,other
