,tenant_level_code,student_num_code,techer_num_code,student_rate_code,techer_rate_code,nofree_course_num_code,free_course_num_code,nofree_course_rate_code,free_course_rate_code,nofreecourseNum_Same2Tenant,teachplan_num_code,teachplan_type_num_code,teachact_num_code,teachact_type_num_code,openingtime_code,region_code,prvn_code,teacher_num_code,teacher_rate_code,teachActSim,virtualLabel,type
3545219689367013888,9075,0,0,0,0,2,0,0,0,2,0,0,0,0,2022,7266,140000,1,0,100,0,train
3569902713618478848,9075,0,0,0,0,4,0,0,0,4,0,0,0,0,2022,6866,210000,4,0,100,0,train
3560821256241729536,9075,0,0,0,0,6,1,0,0,4,3,3,37,6,2022,7268,370000,7,0,44,0,train
3570661082433555968,9075,0,0,0,0,2,0,0,0,2,0,0,0,0,2022,7268,360000,1,0,16,0,train
3563557350123791616,9075,0,0,0,0,3,0,0,0,3,0,0,0,0,2022,7268,340000,2,0,20,0,train
3568406068493099264,9075,0,0,0,0,3,0,0,0,3,0,0,0,0,2022,7268,340000,1,0,100,0,train
3572862966139862272,9075,0,0,0,0,2,0,0,0,0,0,0,0,0,2022,7268,330000,1,0,100,0,train
3536119905268871168,9075,0,0,0,0,5,0,0,0,4,4,4,55,5,2022,7290,420000,3,0,28,0,train
3576785969994544384,6675,0,0,0,0,2,3,0,0,2,0,0,0,0,2022,8878,530000,1,0,44,0,train
3549111049856128000,9075,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,7290,410000,0,0,100,0,train
3543524248495402240,6675,0,0,0,0,2,0,0,0,2,0,0,0,0,2022,7290,410000,1,0,10,0,train
3549848692963409920,9075,0,0,0,0,2,0,0,0,2,0,0,0,0,2022,7266,140000,1,0,100,0,train
3539456787767096576,9075,0,0,0,0,3,0,0,0,3,0,0,0,0,2022,8866,610000,1,0,100,0,train
3550796611572288256,9075,0,0,0,0,2,0,0,0,2,0,0,0,0,2022,7268,320000,1,0,100,0,train
3573802786589470208,9075,0,0,0,0,2,0,0,0,0,0,0,0,0,2022,8866,650000,1,0,100,0,train
3545220471048707328,9075,1,0,0,0,2,0,0,0,2,1,1,5,1,2022,6866,230000,2,0,64,0,train
3561510723135981056,9075,0,0,0,0,2,0,0,0,2,0,0,0,0,2022,7278,450000,1,0,100,0,train
3571948162380933632,6675,0,0,0,0,1,0,0,0,0,0,0,0,0,2022,7266,130000,1,0,100,0,train
3561509827638213120,6675,0,0,0,0,4,0,0,0,3,0,0,0,0,2022,7278,450000,3,0,11,0,train
3568561083945464576,9075,0,0,0,0,2,0,0,0,2,0,0,0,0,2022,7268,370000,1,0,100,0,train
3561512866232504064,6675,0,0,0,0,2,0,0,0,2,0,0,0,0,2022,7290,420000,1,0,100,0,train
3549069448804708864,9075,1,0,0,0,3,5,0,0,2,11,10,24,2,2022,7268,320000,2,0,47,0,train
3545913930027550720,9075,0,0,0,0,1,0,0,0,1,0,0,0,0,2022,7268,330000,3,0,100,0,train
3537938164640655872,6675,11,0,0,0,5,0,0,0,5,13,13,332,6,2022,7266,130000,0,0,32,0,train
3548140159752856320,9075,0,0,0,0,2,0,0,0,2,0,0,0,0,2022,7290,420000,1,0,100,0,train
3549126419398066432,9075,0,0,0,0,1,0,0,0,1,0,0,0,0,2022,8878,510000,1,0,100,0,train
3550796371055229952,9075,0,0,0,0,1,0,0,0,1,0,0,0,0,2022,7268,320000,1,0,100,0,train
3500876720767346944,9075,182,0,-1,0,4,0,2,0,4,30,14,354,6,2021,8878,510000,1,0,28,1,train
3564140634693716224,6675,0,0,0,0,2,1,0,0,2,0,0,0,0,2022,7290,420000,1,0,19,0,train
3561509376571880704,6675,0,0,0,0,2,0,0,0,2,0,0,0,0,2022,7290,410000,1,0,100,0,train
3544095045147876096,9075,4,0,0,0,2,3,0,0,2,2,2,58,6,2022,7268,370000,3,0,45,0,train
